admission_test,athlete,classes_missed,gpa,graduated,greek,hs_code,illness,professor,proprietary_01,proprietary_02,proprietary_03,proprietary_04,proprietary_05,proprietary_06,proprietary_07,proprietary_08,proprietary_09,proprietary_10,proprietary_11,proprietary_12,proprietary_13,proprietary_14,proprietary_15,proprietary_17,proprietary_18,proprietary_19,proprietary_20,proprietary_21,proprietary_22,proprietary_23,proprietary_24,proprietary_25
96.0,0,2,3.062,1,1.0,1240,0,prof_7,1.92,-0.71,-0.58,-0.42,1,0,-1.23,-1.65,-0.34,1,-1.41,0.36,0.16,-0.5100800000000001,1,0,1,-1.21,0,,0,0.16,0,0.25
96.0,0,1,3.097,0,0.0,1446,0,prof_2,0.22,0.43,0.34,0.08,0,1,-1.41,0.99,0.18,0,-0.08,0.35,-0.27,-1.8361900000000002,0,1,0,0.95,1,,0,1.22,0,-0.52
73.0,0,5,2.057,1,0.0,1151,0,prof_5,-0.57,1.57,-1.04,-0.07,1,1,-0.09,2.48,-0.89,0,0.29,2.01,1.43,1.9415099999999996,0,0,1,-0.9,0,,1,-0.87,0,0.73
106.0,0,2,3.382,1,0.0,1307,0,prof_3,0.33,-0.82,0.29,-0.33,0,0,-0.64,-1.22,0.19,1,-0.7,-0.77,-0.19,-1.6425800000000002,0,1,1,0.36,1,,0,-1.59,1,-2.35
95.0,0,0,3.738,1,0.0,1133,0,prof_0,-0.85,0.5,-0.75,0.02,0,0,2.75,-0.46,-0.21,0,-0.35,-0.74,-0.52,-2.94376,0,1,1,1.02,0,0.35,0,-0.01,1,-0.81
89.0,0,1,2.828,1,0.0,1204,0,,-0.96,0.7,-1.27,0.93,1,1,0.25,-0.36,1.44,1,0.78,-1.36,0.06,-0.83032,0,1,1,-1.46,0,-0.28,1,1.21,1,0.84
112.0,0,1,3.121,0,1.0,1014,0,prof_3,-2.97,-1.38,-0.7,0.34,0,1,-0.56,0.42,-0.25,0,-0.36,-1.22,0.25,-0.21975,0,1,1,2.01,1,,0,-1.31,0,-2.23
111.0,0,2,2.851,0,0.0,1450,0,prof_4,-0.21,-0.08,-0.82,0.58,1,1,-1.35,-0.0,0.72,1,0.56,-0.45,-1.41,-5.019909999999999,0,0,0,0.71,1,,0,-1.18,0,-0.12
104.0,0,2,2.819,0,,1111,0,prof_2,-0.29,-0.69,-0.62,0.94,0,0,1.21,-1.35,1.45,0,0.57,-0.67,0.52,0.46588000000000007,0,0,0,-0.54,0,,0,-0.37,1,1.04
88.0,0,1,3.124,0,,1500,0,prof_6,-0.01,-0.07,2.02,-1.71,1,1,1.2,-0.15,-1.45,1,-0.12,-2.31,0.78,1.4367200000000002,1,0,0,-0.7,0,-1.32,1,-0.98,1,1.0
95.0,0,1,3.442,1,0.0,1004,0,prof_4,0.56,1.17,0.18,0.25,0,1,-0.32,0.53,0.5,0,0.19,0.46,-1.69,-6.81698,1,1,1,0.7,0,2.3,0,0.96,0,0.19
97.0,0,2,3.234,1,,1281,0,prof_7,0.41,-0.6,-1.06,-0.23,0,1,1.58,0.23,-0.31,0,-0.65,-0.45,-0.46,-2.48764,1,0,0,-0.02,1,,0,-1.18,1,-2.01
80.0,0,2,3.277,1,0.0,1453,0,prof_2,-0.37,-1.0,1.12,-0.06,1,0,-0.29,-0.56,-1.17,1,0.44,-1.22,-0.69,-3.26113,0,1,1,0.27,1,,0,-0.78,1,-1.17
100.0,0,0,3.405,1,0.0,1016,0,prof_2,0.52,-0.58,0.32,0.37,1,0,-0.86,-2.8,0.57,1,0.34,2.39,0.84,1.8601999999999999,0,1,0,0.04,1,0.9,0,0.79,0,0.16
102.0,0,1,3.12,1,0.0,1321,0,prof_8,0.34,0.08,-1.69,-0.92,1,0,-0.47,0.04,-0.85,1,0.97,0.64,1.32,3.1184000000000003,0,0,0,0.26,0,0.57,0,0.42,0,1.78
94.0,0,0,3.26,1,1.0,1133,0,prof_5,-1.16,0.99,1.49,-1.02,0,0,-0.53,-1.12,2.52,0,0.06,-0.36,-1.68,-6.476799999999999,0,0,1,0.64,1,,1,-1.14,1,-1.04
103.0,0,0,3.177,0,,1106,0,prof_6,-0.75,0.46,-1.6,-0.53,0,1,1.18,1.27,0.8,0,1.62,-0.76,-1.4,-5.4478,1,1,0,-0.71,0,,0,-0.56,1,0.74
98.0,0,0,3.622,1,0.0,1028,0,prof_6,-0.38,0.29,0.9,-0.57,1,0,0.13,-0.8,-0.5,1,-0.32,-0.35,0.7,1.5353999999999997,0,1,1,0.15,0,,0,-0.98,1,0.07
102.0,0,0,3.335,1,1.0,1044,0,prof_2,0.37,-0.88,0.09,-1.29,1,1,-0.4,-2.04,1.13,1,-1.95,-1.07,0.38,0.2673000000000001,0,0,1,0.45,0,0.07,1,1.2,0,-0.91
99.0,0,3,3.638,0,0.0,1328,0,prof_5,-0.37,-0.28,-1.73,-1.45,0,0,0.94,-0.33,-1.42,0,0.47,-0.59,-1.19,-5.329219999999999,1,0,1,-0.65,1,,0,1.38,1,-1.22
90.0,0,0,3.612,1,0.0,1030,0,prof_4,0.43,-0.58,0.51,0.38,0,0,0.86,-0.92,-0.06,1,-0.3,1.1,-1.38,-5.98456,1,1,1,-0.23,1,,1,-1.56,0,0.15
115.0,0,0,2.211,1,0.0,1218,0,prof_4,2.02,-0.33,1.13,0.15,1,0,-0.81,-0.41,-0.97,0,1.87,1.67,-1.02,-3.25522,1,1,1,0.08,0,,1,0.52,1,-0.33
85.0,0,0,3.6,1,1.0,1450,0,prof_5,0.81,0.17,0.06,0.98,1,1,-1.04,0.83,2.12,0,0.62,-0.29,1.43,4.148,0,1,0,-1.3,0,,1,-0.19,1,2.03
81.0,0,2,2.927,1,0.0,1488,0,prof_2,0.61,-1.4,-0.49,-1.03,0,1,0.66,0.32,-0.81,0,-1.73,0.48,-0.7,-3.0488999999999997,0,0,1,1.2,0,,1,-0.21,1,-0.35
91.0,0,0,3.771,1,1.0,1147,0,prof_7,-2.38,0.51,-0.91,-0.26,1,0,0.35,-0.62,-0.98,1,0.41,1.64,2.24,7.447040000000001,1,0,0,0.18,1,,0,0.32,0,0.03
102.0,0,0,3.252,1,,1496,0,prof_5,-1.24,1.09,-0.04,-0.85,0,1,-1.09,-2.75,-1.89,0,0.48,-2.37,0.41,0.33331999999999984,0,0,0,-0.99,0,,0,0.23,0,-1.06
90.0,0,1,2.517,1,1.0,1241,1,prof_7,-0.29,-0.35,-0.11,-0.27,0,0,-0.36,0.21,1.13,0,1.54,0.53,-2.12,-6.33604,1,1,1,0.57,0,1.53,0,0.11,0,-0.05
105.0,0,1,2.721,1,0.0,1016,0,prof_5,0.37,1.24,0.16,-1.35,1,0,0.39,1.84,0.45,0,1.58,-0.09,-0.79,-3.1495900000000003,1,1,1,1.37,0,,1,0.52,1,-0.37
84.0,0,1,3.511,1,0.0,1027,0,prof_3,-1.49,-0.45,0.21,-1.79,0,1,-0.52,-1.34,0.65,0,-1.05,-0.64,-1.36,-5.77496,1,1,1,0.56,0,,1,1.36,1,0.72
98.0,0,0,2.714,1,0.0,1284,0,prof_3,-0.78,-0.11,-1.15,0.72,0,1,0.1,0.41,-0.22,0,-0.71,0.57,-0.78,-3.11692,1,0,1,1.52,1,,0,-1.12,0,-0.14
90.0,0,1,3.371,1,0.0,1081,0,prof_3,1.14,0.38,-0.53,-1.19,1,0,1.41,-0.23,-0.4,1,1.28,1.2,-1.32,-5.44972,0,0,1,0.11,0,,0,-0.34,0,-1.1
99.0,0,1,3.585,1,0.0,1213,0,prof_5,2.25,0.29,0.43,0.84,0,1,-0.29,-1.18,-0.65,0,0.44,-0.46,0.4,0.43400000000000016,1,0,0,0.97,0,,0,-1.48,0,-0.2
103.0,1,0,3.655,1,1.0,1071,0,prof_6,0.31,-0.74,0.56,-1.43,0,0,0.73,1.1,-1.07,0,-1.59,-0.26,-0.87,-4.17985,1,1,0,-0.88,1,,1,1.69,1,1.4
73.0,0,1,3.835,0,0.0,1496,0,prof_9,-0.29,-2.42,-0.3,-0.56,1,1,-1.43,-0.22,-1.01,1,0.59,0.24,-0.68,-3.6078,0,1,1,0.98,0,1.94,0,0.03,0,1.71
91.0,0,0,2.937,1,,1466,0,prof_1,-0.82,-2.47,0.77,0.05,0,0,-1.85,-0.85,-0.31,1,0.15,1.3,-0.26,-1.76362,1,0,1,0.56,0,,0,0.59,0,1.02
108.0,0,2,2.728,1,1.0,1085,0,prof_0,-0.57,-0.33,-1.14,-0.24,1,0,1.22,1.71,-0.16,0,0.76,-1.08,-0.49,-2.33672,1,1,1,-0.05,1,,1,1.29,1,-1.36
100.0,0,5,1.895,1,0.0,1324,0,prof_8,-1.99,0.3,0.53,-1.89,0,1,0.36,-0.75,-0.68,1,-0.92,-0.86,-0.22,-1.4169,1,0,1,-1.62,0,,1,-0.86,0,0.78
106.0,0,1,3.363,1,0.0,1053,0,prof_4,-0.5,-0.06,-0.22,0.59,1,0,-0.12,0.5,-1.84,1,-1.23,-2.12,-1.14,-4.833819999999999,0,0,0,-0.73,0,,1,1.64,1,0.34
99.0,0,2,3.353,1,1.0,1131,0,prof_5,-1.71,-0.07,-1.3,-0.92,1,0,-0.8,1.93,-0.22,1,0.11,1.21,0.54,0.8106200000000001,1,0,0,0.87,1,,1,1.24,1,0.79
70.0,0,1,3.445,1,0.0,1206,0,prof_2,0.17,-0.31,1.14,-0.43,1,0,0.52,-0.66,1.03,0,1.59,-1.56,-0.49,-2.6880499999999996,0,0,0,-1.0,0,,0,-0.95,0,0.14
101.0,0,0,3.032,1,1.0,1488,0,prof_8,-0.22,0.65,-1.95,-1.89,0,0,0.06,1.21,0.5,0,-1.68,1.23,-1.82,-6.5182400000000005,1,0,1,0.56,0,,0,-0.55,0,2.06
104.0,0,1,3.12,1,,1388,0,prof_1,1.11,0.43,-0.42,-1.65,1,0,0.31,-0.36,-1.83,0,-0.71,0.55,-0.06,-1.1872,0,0,0,-0.39,1,,1,-0.57,1,1.11
101.0,0,0,3.73,1,1.0,1400,0,prof_5,1.49,0.29,-0.8,0.42,0,1,-0.36,1.04,2.6,0,-1.2,0.65,0.69,1.5736999999999997,1,1,1,-1.07,1,,1,-0.64,1,0.32
93.0,0,0,2.932,1,0.0,1361,0,prof_3,-1.56,-0.5,0.02,-0.13,1,0,0.8,0.46,0.7,0,0.2,0.62,-1.85,-6.4242,0,1,0,0.69,0,,1,0.12,1,0.75
86.0,0,1,2.871,1,0.0,1399,0,prof_2,1.26,0.39,1.56,-0.01,0,1,-0.34,-0.92,-1.36,1,0.0,0.9,0.42,0.2058199999999999,0,1,0,0.77,0,,1,0.13,1,0.69
104.0,0,2,3.066,1,0.0,1250,0,prof_6,-0.1,-1.01,-0.77,-2.22,0,0,0.47,-0.17,-0.65,1,-0.1,-2.47,2.1,5.4386,1,0,0,-0.98,0,,0,0.1,0,2.05
89.0,0,3,3.315,1,0.0,1375,0,prof_5,-0.23,-0.26,-0.53,-1.82,0,0,1.79,0.67,0.39,1,-1.31,-0.27,1.23,3.07745,0,1,0,0.47,0,,1,-0.62,1,-0.22
97.0,0,1,3.818,1,0.0,1210,0,prof_3,0.22,-1.06,-0.11,2.15,0,0,0.74,0.41,-0.41,0,-1.54,-0.09,0.22,-0.16003999999999996,0,0,1,1.63,1,,0,-0.05,1,-0.61
103.0,0,0,3.15,1,1.0,1160,0,prof_1,-1.04,-0.84,-0.55,-0.01,0,1,-0.14,0.13,1.28,1,1.06,0.95,0.16,-0.496,1,1,1,-0.84,1,,1,2.04,1,-0.62
81.0,0,0,3.253,1,0.0,1153,0,prof_8,1.02,-0.6,-0.84,-1.3,1,0,0.51,-0.32,0.8,0,-1.9,-0.75,0.1,-0.6747,1,0,0,0.56,0,,0,-0.64,1,1.29
89.0,0,0,3.409,1,,1307,0,prof_7,1.34,-0.35,1.94,0.18,1,1,1.72,0.23,0.92,1,-1.24,-1.16,0.11,-0.6250100000000001,0,1,1,1.14,1,,0,-1.22,1,-1.53
95.0,0,0,3.167,1,1.0,1383,0,prof_5,-0.01,0.35,0.09,2.03,1,0,-2.29,-0.22,-0.72,0,-0.12,0.51,-0.04,-1.12668,1,0,0,-1.57,0,,1,-0.47,1,-0.42
103.0,0,1,3.308,1,0.0,1098,0,prof_5,1.69,0.5,1.45,-0.59,0,0,-0.15,0.02,1.67,0,-0.67,-0.99,1.74,4.75592,1,0,0,-0.71,1,,0,0.95,0,0.02
124.0,0,1,3.165,1,,1257,0,prof_8,-0.26,0.94,-0.27,-0.83,1,1,0.05,-0.53,-1.35,1,0.97,-0.38,-0.49,-2.55085,0,1,1,-1.04,1,,0,-1.78,0,0.52
89.0,0,2,3.258,1,0.0,1160,0,,-1.04,0.76,1.22,-0.51,0,0,0.74,0.64,-0.56,1,-0.04,-0.78,1.19,2.87702,0,1,1,0.85,1,,1,2.03,0,0.22
117.0,0,0,3.411,1,0.0,1312,0,prof_8,-0.96,0.17,2.08,-0.32,0,0,0.21,-0.19,1.46,0,-0.01,0.17,1.53,4.2188300000000005,0,0,1,0.75,0,,0,1.36,0,0.81
105.0,0,0,3.627,1,,1195,0,prof_4,0.31,-0.95,-0.72,1.43,1,1,0.23,1.42,0.22,1,-0.93,-0.85,-0.41,-2.48707,0,0,1,1.18,1,,0,-0.44,0,1.58
91.0,0,1,3.663,0,1.0,1361,0,prof_2,2.08,0.26,0.43,0.34,1,1,-0.08,0.04,0.62,1,-2.5,-0.81,1.06,2.88278,1,0,0,-0.42,0,-2.25,1,0.52,1,-1.15
85.0,0,2,3.015,1,0.0,1048,0,prof_1,0.76,1.99,0.25,0.74,0,0,-1.17,-1.05,-2.12,1,-1.44,1.85,0.0,-1.0,0,0,0,-1.39,0,,0,0.36,0,1.49
98.0,0,2,3.22,1,0.0,1240,0,prof_6,-0.99,0.29,0.46,-0.44,0,1,-0.91,1.28,0.34,1,0.45,-0.14,2.2,6.084000000000001,0,1,0,-1.63,1,,0,0.06,1,1.57
94.0,0,2,2.976,1,0.0,1367,0,,-0.15,-0.89,-0.96,1.49,0,1,-0.21,-0.87,1.38,0,1.07,-0.36,0.86,1.5593599999999999,0,1,1,0.27,1,-0.68,0,-0.26,1,-0.89
96.0,0,1,2.958,1,0.0,1030,0,prof_4,-0.36,0.22,0.36,-0.53,1,0,0.87,-1.02,-1.26,1,-0.05,1.2,0.56,0.6564800000000002,1,1,0,0.15,1,-0.43,1,0.95,1,0.05
106.0,0,0,3.264,1,0.0,1261,0,prof_6,1.48,0.09,0.37,1.08,1,1,0.92,-0.48,-1.1,0,1.69,0.09,0.59,0.9257599999999997,0,1,0,-1.85,1,0.15,0,-0.77,0,-0.34
115.0,0,2,1.595,1,0.0,1456,0,prof_6,-0.17,0.7,1.2,-0.85,0,1,-0.06,-0.3,-0.21,0,-1.08,0.44,0.04,-0.9362,0,1,1,-2.1,0,1.45,0,0.05,1,-0.07
92.0,0,0,3.424,1,0.0,1058,0,prof_5,-1.38,0.67,-0.47,1.68,0,0,0.31,-0.35,0.96,1,-0.01,0.65,-1.98,-7.77952,0,1,1,0.98,0,,1,-0.17,1,-0.33
112.0,0,1,3.167,1,0.0,1354,0,prof_4,1.28,0.65,-1.91,0.98,1,1,0.62,-0.54,0.32,1,-0.4,0.14,-0.04,-1.12668,0,1,0,-0.54,0,,0,-0.46,1,-0.28
98.0,0,0,3.426,0,0.0,1388,0,prof_4,0.5,-0.38,0.74,-1.52,0,1,1.48,-1.39,-0.87,0,0.79,-1.84,-2.01,-7.886259999999999,1,1,1,-1.08,1,,1,0.52,1,-1.67
109.0,0,3,3.366,1,0.0,1374,0,prof_5,0.17,-0.45,0.26,0.77,0,1,-0.32,-0.2,2.14,1,-1.25,0.32,-0.71,-3.38986,1,0,0,0.77,1,,1,-0.57,0,-0.21
103.0,0,0,3.605,1,0.0,1478,1,prof_2,-1.66,0.4,1.02,-0.02,0,0,-1.14,-1.1,-1.67,1,-0.96,-0.47,0.54,0.9467000000000001,0,1,0,0.04,1,,1,2.6,0,-0.2
113.0,0,0,2.796,0,1.0,1485,0,prof_5,-1.29,0.35,0.36,0.57,1,0,1.49,-0.2,-0.87,0,-0.01,-0.31,0.62,0.73352,0,1,0,-1.87,1,,0,-0.47,1,-0.36
85.0,0,1,3.434,0,0.0,1269,0,prof_2,1.54,0.67,-1.96,-0.49,1,1,1.34,0.65,0.24,0,-1.21,-0.21,-0.88,-4.02192,0,0,0,-0.62,1,,0,-0.18,1,1.76
93.0,0,3,2.814,0,0.0,1091,0,,1.05,1.09,-0.17,-0.89,1,1,0.74,0.17,-1.03,0,-1.39,-0.32,-1.32,-4.71448,1,1,1,-1.04,1,,0,-0.23,1,-0.51
106.0,1,2,2.499,1,1.0,1281,0,prof_2,-0.13,0.51,0.0,-0.6,1,0,0.83,0.18,1.48,0,0.85,0.23,0.15,-0.62515,0,1,0,0.55,0,0.44,0,-0.37,0,-0.37
101.0,0,1,3.212,1,1.0,1072,0,prof_4,0.58,-0.36,-0.63,1.85,1,0,0.37,0.31,-0.55,1,-0.85,1.58,-0.66,-3.11992,1,0,1,1.86,1,-1.27,1,0.03,1,1.12
94.0,0,2,3.435,1,0.0,1312,0,prof_4,0.8,-0.83,0.18,-1.17,1,0,-0.9,-0.01,0.97,0,-1.19,0.02,0.94,2.2289,0,1,1,-0.63,1,1.14,0,1.12,1,0.56
104.0,0,2,3.034,0,0.0,1190,0,prof_7,-0.17,0.96,-1.96,0.87,0,1,-1.15,0.28,0.17,1,-0.7,0.14,-0.23,-1.69782,1,1,0,0.86,0,0.99,1,1.12,0,0.16
84.0,0,1,2.875,1,0.0,1156,0,prof_4,-0.41,-0.01,-0.5,0.04,0,0,0.75,-0.02,1.03,0,-0.91,0.59,-1.24,-4.5649999999999995,1,1,1,-0.78,0,,1,1.78,1,0.42
88.0,0,0,2.818,1,0.0,1416,0,prof_4,0.16,1.22,0.73,-0.44,0,0,-0.48,0.4,0.16,0,1.8,1.24,-0.78,-3.19804,0,1,0,-0.34,1,,0,-0.1,0,1.38
98.0,0,2,3.687,1,0.0,1056,0,prof_6,-1.19,0.8,0.8,-1.76,1,0,1.89,0.83,-1.44,1,0.05,-0.7,-1.65,-7.08355,1,0,1,-0.12,1,-0.05,0,1.97,1,-0.14
89.0,0,8,2.079,1,0.0,1182,0,prof_7,-0.88,1.93,1.98,0.55,1,1,-0.28,0.15,2.41,1,0.43,-0.04,1.02,1.1205800000000004,1,0,0,0.25,1,,0,-2.12,1,0.31
105.0,0,1,3.557,1,0.0,1469,0,prof_8,1.18,1.87,1.75,0.4,1,1,-1.58,-1.36,-0.78,1,0.22,-1.93,1.52,4.40664,1,1,1,-1.79,1,,0,0.18,1,-0.79
100.0,0,0,3.7,1,0.0,1226,0,prof_11,-0.04,0.07,-0.76,0.56,0,0,-0.96,-1.01,0.44,1,-0.49,-2.13,-1.53,-6.6610000000000005,0,0,0,0.38,1,-0.96,0,0.63,1,0.6
102.0,0,1,2.841,1,0.0,1439,0,prof_7,0.55,-1.31,1.48,-1.08,1,1,1.49,0.12,-0.52,1,2.0,-0.56,-0.36,-2.02276,0,0,1,0.39,0,,1,0.75,0,0.1
91.0,0,2,3.36,1,0.0,1199,0,prof_3,-0.32,-0.38,-1.64,-0.75,0,1,0.81,-1.03,0.42,1,-0.51,-0.74,0.78,1.6208,0,1,0,1.15,1,,0,1.46,1,-0.27
106.0,0,0,3.145,1,0.0,1339,0,prof_1,2.03,-1.93,1.39,2.75,1,0,0.66,0.03,0.36,0,0.6,0.76,0.59,0.8555499999999998,0,0,1,0.16,1,,0,0.4,0,-2.39
95.0,0,1,3.088,1,0.0,1260,0,,-0.42,1.18,-0.82,0.54,1,1,-0.49,1.78,-0.5,1,0.46,0.29,0.05,-0.8456,1,1,0,0.94,1,,1,-1.31,1,0.78
101.0,0,4,1.838,1,,1440,0,prof_6,-0.56,-0.6,1.18,0.23,0,1,-0.7,0.17,1.09,1,-0.78,0.09,-1.38,-3.53644,1,0,0,-1.7,0,,1,0.23,0,-0.31
110.0,0,1,3.124,1,0.0,1011,0,prof_3,-0.02,-0.9,0.19,-0.54,1,1,-1.04,0.18,2.0,0,0.14,1.53,1.57,3.90468,0,1,0,0.4,1,,0,0.69,0,-0.23
95.0,0,2,2.937,0,0.0,1302,0,prof_6,1.04,2.21,-1.35,0.12,1,1,1.5,-1.19,-1.59,0,-0.46,-0.74,-0.6,-2.7622,0,1,0,-1.89,0,2.84,1,0.26,0,-0.01
100.0,0,0,,1,0.0,1094,0,prof_8,-0.36,0.47,0.02,-0.13,1,1,-0.08,-0.64,1.21,0,-0.75,-0.87,0.96,2.22368,0,1,1,1.43,1,,1,0.61,0,-1.94
93.0,0,1,3.498,1,1.0,1429,0,prof_8,0.39,-1.04,-0.58,1.35,1,0,-1.93,-0.08,-1.6,1,-1.32,-0.82,0.14,-0.5102799999999998,0,0,0,-0.33,1,,0,-1.12,1,0.21
81.0,1,2,2.663,1,0.0,1394,0,prof_6,0.66,0.19,0.8,2.04,1,0,0.21,-0.59,-0.18,1,-0.98,0.76,0.37,-0.014690000000000092,0,1,0,0.21,1,,0,-0.3,1,-0.59
95.0,0,2,2.86,1,0.0,1150,0,prof_4,0.39,0.36,-0.14,-0.87,1,0,-0.49,-1.52,2.36,1,1.21,-0.72,-0.78,-3.2308,1,1,0,-2.11,0,,1,-0.01,0,0.59
98.0,0,2,2.003,1,0.0,1493,0,prof_8,3.29,-0.43,-0.44,0.21,1,1,-0.28,-0.99,-1.76,1,0.14,0.04,0.91,0.8227300000000002,0,1,1,-0.08,0,,1,-3.27,0,-0.07
99.0,0,0,3.521,0,0.0,1084,0,prof_4,-0.47,0.45,1.91,-0.06,1,0,1.2,0.17,-0.95,1,-0.06,-0.35,-0.61,-3.1478099999999998,0,0,1,-1.47,1,1.54,0,-0.68,0,0.27
116.0,0,1,2.997,0,0.0,1371,0,prof_3,-1.06,0.26,-0.3,0.2,0,0,-2.07,-2.12,-0.43,1,1.19,0.39,0.96,1.8771199999999997,0,0,1,0.56,0,,0,0.23,1,-1.78
118.0,0,1,2.731,1,0.0,1203,1,prof_2,0.2,0.51,1.13,-3.32,0,1,0.84,0.81,1.24,1,-1.57,1.05,1.36,2.71416,1,0,0,0.99,0,1.19,0,-0.43,1,1.4
127.0,0,1,,1,1.0,1479,0,prof_1,-1.27,-0.07,-0.74,-1.83,0,0,0.31,-1.35,0.46,1,0.67,-0.16,0.0,-1.0,1,0,1,-0.18,0,,0,-1.44,1,0.55
92.0,0,0,3.673,1,1.0,1413,0,prof_3,1.8,-0.75,0.06,0.16,0,0,-2.82,-0.25,-0.18,0,0.9,1.37,0.37,0.35901000000000005,1,0,0,-0.85,0,0.99,0,0.8,0,0.13
111.0,0,2,2.922,1,0.0,1203,0,prof_5,0.85,1.31,-0.47,0.55,0,1,-1.0,0.19,-1.96,0,1.85,-0.06,0.89,1.6005800000000003,0,0,0,0.18,0,,1,1.53,0,-0.45
102.0,0,1,3.079,1,1.0,1286,0,prof_6,-2.16,-0.87,0.74,0.15,1,1,-0.92,-1.24,-3.13,0,-0.42,0.4,-1.04,-4.20216,0,1,0,-1.05,1,,1,1.27,1,-1.99
91.0,0,2,3.475,1,0.0,1476,0,prof_2,-1.41,0.15,0.79,0.98,0,0,-0.58,-0.54,0.56,1,-1.56,0.26,0.63,1.18925,0,0,1,-0.78,1,0.09,1,0.13,0,-0.41
104.0,0,1,2.625,0,1.0,1137,0,prof_7,-1.55,-0.55,-1.12,0.67,0,1,-0.83,0.08,-0.06,0,-0.9,-0.54,0.98,1.5724999999999998,1,1,1,1.56,1,-0.55,1,-0.33,1,-1.25
104.0,0,0,3.562,1,0.0,1250,0,prof_3,-0.43,1.11,-1.24,0.1,0,1,-0.48,-0.19,1.07,0,1.62,2.14,0.45,0.6029,0,1,0,-1.29,1,,0,0.39,0,1.19
90.0,0,0,3.715,1,0.0,1381,0,prof_2,-0.61,0.41,-0.25,-2.17,1,1,-1.22,0.68,1.1,0,0.35,-0.01,-0.84,-4.1206,1,1,1,-1.38,0,,1,0.26,1,-0.5
87.0,0,2,,1,1.0,1116,0,prof_6,0.68,0.52,0.95,-0.16,0,1,-1.26,2.14,1.13,0,1.71,0.04,0.28,-0.11575999999999997,0,1,1,0.32,1,,0,1.82,0,0.26
87.0,0,0,3.133,1,,1180,0,prof_7,-0.65,-0.06,0.14,-0.39,1,1,1.6,-0.03,0.82,0,-1.62,1.62,0.48,0.5038399999999998,0,0,1,1.17,1,,1,-0.19,1,-0.79
117.0,0,1,2.596,1,0.0,1470,0,prof_3,0.93,0.48,0.2,-0.62,1,0,0.55,0.27,-0.41,0,0.84,1.02,1.35,2.5046000000000004,0,1,1,1.42,1,,1,1.71,0,1.53
96.0,0,0,3.083,1,1.0,1062,0,prof_9,-0.5,1.2,-3.02,0.6,1,0,-0.99,0.64,0.59,0,0.95,-0.01,1.24,2.8229200000000003,0,0,0,1.04,0,-0.86,0,0.93,1,-0.13
113.0,0,2,2.684,1,,1383,0,prof_4,0.38,0.43,-1.45,-0.64,1,0,-1.89,0.21,-0.65,0,-0.9,-0.56,-0.17,-1.45628,0,1,1,0.18,1,0.3,1,1.43,0,0.08
115.0,0,0,3.585,1,0.0,1422,0,prof_8,0.51,-0.25,-0.16,0.44,0,0,-0.15,0.15,0.47,1,0.08,1.02,1.93,5.9190499999999995,0,1,0,-0.35,0,0.49,1,-1.22,0,0.78
88.0,0,2,2.661,1,1.0,1235,0,prof_3,0.77,0.51,1.43,-0.62,0,1,-1.17,-1.18,1.11,0,1.48,0.29,-0.81,-3.1554100000000003,1,1,0,0.12,1,,1,1.27,0,0.94
93.0,0,0,3.608,1,0.0,1251,0,prof_5,0.03,-0.34,1.54,-0.43,1,1,-0.45,1.95,1.83,1,-0.69,-0.91,-0.5,-2.8040000000000003,0,1,0,0.42,1,,1,-0.31,1,-1.32
98.0,0,2,2.53,0,0.0,1225,0,prof_4,0.19,-1.19,-1.99,-1.5,1,0,-0.96,-0.67,-1.32,0,0.11,-0.08,-0.38,-1.9613999999999998,0,1,1,1.43,0,,1,-0.04,0,-2.14
98.0,0,0,3.295,0,1.0,1438,0,prof_9,-0.6,-0.96,0.69,0.68,0,0,-1.83,0.42,0.33,1,0.07,1.57,0.79,1.60305,0,1,0,0.82,0,,0,-0.96,0,-0.77
79.0,0,2,3.206,1,0.0,1031,0,prof_4,0.16,-0.04,-0.59,-1.3,1,1,0.2,-0.14,-0.94,1,0.78,0.16,0.29,-0.0702600000000001,0,0,1,-2.48,1,,0,-0.92,1,-0.7
105.0,0,2,3.388,1,,1177,1,prof_3,-0.55,1.08,-0.74,0.33,1,1,0.51,0.15,0.07,0,0.48,-0.35,1.74,4.8951199999999995,1,1,1,0.55,1,,1,-2.56,1,-0.17
99.0,0,1,3.264,1,0.0,1063,0,prof_2,0.45,0.38,0.35,-0.16,0,1,-0.16,-0.55,-0.95,0,-2.51,0.64,-0.96,-4.13344,1,1,0,-0.37,1,,0,0.59,0,0.45
87.0,0,0,3.349,1,0.0,1363,0,prof_2,-0.55,0.12,-1.35,-0.17,1,0,-0.43,-0.23,0.59,1,-0.98,1.51,0.64,1.1433600000000004,1,1,0,-1.15,0,,0,-0.58,1,0.36
89.0,0,0,3.72,1,0.0,1117,0,prof_4,-0.02,-1.01,0.8,0.51,0,1,-0.14,1.2,-1.32,1,0.17,0.51,-0.72,-3.6784,1,1,0,0.88,1,,1,-1.33,0,-1.05
114.0,0,1,3.541,1,0.0,1219,0,prof_7,0.2,0.44,0.71,1.3,0,0,-0.88,1.23,-0.54,0,0.48,0.45,-0.4,-2.4164000000000003,0,0,0,-0.61,1,,1,-0.13,1,-0.16
